flow,losses
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16.0190522591617,1.724348757234558
15.339719484057197,1.5788985705811427
17.490120845424592,2.0615917478330408
14.714969109630715,1.450876113982119
16.365523754688496,1.8010347108890599
14.271715581672666,1.363381583734679
14.868458562240422,1.4818190773453719
14.838344497655807,1.4757219995553124
15.212329617343984,1.5523476162561538
18.55504947620473,2.3247117355904505
17.142390433996532,1.9791258786891783
19.702420771792763,2.6259878802706114
19.435380905566667,2.5542250546837653
18.961749738238478,2.429395508283457
20.504369617897915,2.847477137941397
21.89084735515605,3.2514809465840666
21.231746402263227,3.0561055742636496
21.980315124711762,3.278464210551325
22.998525003262305,3.5933149529871016
20.1228865797261,2.740998446683065
23.87174844123999,3.874646221129776
23.342133277300466,3.702774785872275
21.25396896213353,3.0625950434798983
23.55555851306607,3.7715757925073476
22.195424312391165,3.343792266108235
20.06635051599487,2.725390638344439
20.428532396334983,2.826148335966202
19.89491993129356,2.6783364508891654
16.894100629409948,1.9212835916865725
18.426009636177387,2.2919815144699656
17.013353570828937,1.9489568339393073
16.35148751729187,1.797895150254698
17.808193093367308,2.1385125142305546
17.806571409279318,2.138116730321933
16.804461100280566,1.9006140481436615
17.521548652478263,2.0691287681298354
18.78441818084866,2.3834658836608122
18.284955729041418,2.2564711082334434
21.416986376242736,3.110408735389873
20.60393099025402,2.875599642526503
18.66477861245176,2.3527275295408283
17.909484151733423,2.1633065459135783
17.748140337420974,2.123880843665022
15.388530723170257,1.589132555772544
17.247909261340357,2.0039704470902886
16.195148299001723,1.7631135007136323
15.498350677824211,1.6122806680448494
15.837937598807041,1.6849349882576254
14.913616806550687,1.4909860465341442
15.385468928697954,1.588489618979001
15.290837357250881,1.5686833758053422
16.073689633943722,1.736329562059872
15.245553686625263,1.559250222570906
16.385703325570063,1.8055532460621078
13.347243902387898,1.1898055545120405
14.049467537782292,1.3205537849669302
14.787690433190354,1.4654950993626985
16.078071698970707,1.7372922767736747
17.603915706531236,2.088947915072079
20.00271350071874,2.7078757678726033
20.987770209641763,2.9853092581315734
23.767164259697186,3.8404035549356976
22.887657584982108,3.5583418700669025
23.36393573802707,3.7097746359799295
24.138076435159366,3.9625182290862693
21.518476824993577,3.140362071090452
22.398693755590514,3.4061102305109134
22.913521678451005,3.566485625980196
22.186021749688102,3.3409234094925364
20.59438840200517,2.872898233915936
19.34438238706102,2.529998181278242
21.38442822724559,3.100829894257931
22.952775591205246,3.5788629113481645
19.164486837202322,2.48244454568989
19.978056286870473,2.701104514170264
16.948997492417025,1.9339978261941613
19.587583240536045,2.5950050312576156
14.628452049189384,1.433580891006169
16.70969405236856,1.8788851622375233
19.42399984371524,2.551188700922207
17.240949682338393,2.0023269797686405
17.86283426614257,2.1518696840254976
20.189641310243513,2.759484632695108
17.044192989493506,1.9561458411932582
18.308909939300676,2.2624819233464337
17.862376195096196,2.1517575331265206
18.532699958740526,2.319026193649901
17.390913250933743,2.0378908650459797
17.020369166696145,1.9505910705832206
17.26867473942826,2.0088781520556753
16.30247178659587,1.7869533022798327
15.616914494873576,1.637462643436879
16.29933350130456,1.7862538912407926
14.527369456770325,1.4135075681413327
16.520934377481225,1.8359816691431194
15.7998847898388,1.676712776775527
17.09590369532908,1.9682302038563189
16.870340749559386,1.915793901410229
16.76234361137272,1.890941433655997
0.0,0.0
0.36528469539814323,8.524120483574439e-4
0.7195292705823384,3.312415845764183e-3
0.12449622588015197,9.891118493847536e-5
